scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,min_zoom,ne_id
10,1,6,Admin-1 capital,Alexandria,,,0,Alexandria,0,0,,0,0,Romania,ROU,Romania,ROU,Teleorman,RO,,43.9016310699,25.2867065425,4,1,Added missing admin-1 capital. Population from GeoNames.,49346,49346,0,7,7,686502,,,0,0,9,1159114301
10,1,6,Admin-1 capital,Târgoviște,,,1,Targoviste,0,0,,0,0,Romania,ROU,Romania,ROU,Dâmbovita,RO,,44.9379991285,25.459002502,4,1,Added missing admin-1 capital. Population from GeoNames.,88435,88435,0,8,8,665024,,,0,0,9,1159114313
10,1,6,Admin-1 capital,Giurgiu,,,0,Giurgiu,0,0,,0,0,Romania,ROU,Romania,ROU,Giurgiu,RO,,43.9299991062,25.8399995022,4,1,Added missing admin-1 capital. Population from GeoNames.,69067,69067,0,8,8,677106,,,0,0,9,1159114333
10,1,6,Admin-1 capital,Slobozia,,,0,Slobozia,0,0,,0,0,Romania,ROU,Romania,ROU,Ialomita,RO,,44.5699980566,27.3819965932,4,1,Added missing admin-1 capital. Population from GeoNames.,52693,52693,0,8,8,666715,,,0,0,8,1159114405
10,1,6,Admin-1 capital,Dar'a,,,0,Dar'a,0,0,,0,0,Syria,SYR,Syria,SYR,Dar`a,SY,,32.6250001377,36.1050035066,4,1,Added missing admin-1 capital.,146481,97969,0,9,8,170905,,,0,0,8,1159114421
10,1,7,Admin-1 capital,Delémont,,,0,Delemont,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Jura,CH,,47.3699971258,7.34499948764,4,1,Added missing admin-1 capital. Population from GeoNames.,11315,11315,0,6,6,2661035,,,0,0,8,1159114441
10,1,7,Admin-1 capital,Neuchâtel,,,0,Neuchatel,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Neuchâtel,CH,,46.9989991447,6.9229986154,4,1,Added missing admin-1 capital. Population from GeoNames.,31270,31270,0,7,7,2659496,,,0,0,9,1159114457
10,1,7,Admin-1 capital,Aarau,,,0,Aarau,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Aargau,CH,,47.3900041002,8.03400361048,4,1,Added missing admin-1 capital. Population from GeoNames.,15501,15501,0,6,6,2661881,,,0,0,8,1159114477
10,1,7,Admin-1 capital,Stans,,,0,Stans,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Nidwalden,CH,,46.9500030739,8.38330254672,4,1,Added missing admin-1 capital. Population from GeoNames.,7475,7475,0,5,5,2658504,,,0,0,9,1159114501
10,1,7,Admin-1 capital,Sion,,,0,Sion,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Valais,CH,,46.2390030286,7.35399948193,4,1,Added missing admin-1 capital. Population from GeoNames.,28045,28045,0,7,7,2658576,,,0,0,8,1159114521
10,1,7,Admin-1 capital,Herisau,,,0,Herisau,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Appenzell Ausserrhoden,CH,,47.3832990333,9.28330247214,4,1,Added missing admin-1 capital. Population from GeoNames.,15438,15438,0,6,6,2660365,,,0,0,9,1159114539
10,1,7,Admin-1 capital,Saint Gallen,,,0,Saint Gallen,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Sankt Gallen,CH,,47.4229980667,9.36199855724,4,1,Added missing admin-1 capital. Population from GeoNames.,70572,70572,0,8,8,2658822,,,0,0,9,1159114557
10,1,7,Admin-1 capital,Bellinzona,,,0,Bellinzona,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Ticino,CH,,46.1970001317,9.01999860875,4,1,Added missing admin-1 capital. Population from GeoNames.,16572,16572,0,6,6,2661567,,,0,0,8,1159114577
10,1,7,Admin-1 capital,Glarus,,,0,Glarus,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Glarus,CH,,47.0500020359,9.06669958673,4,1,Added missing admin-1 capital. Population from GeoNames.,5681,5681,0,5,5,2660594,,,0,0,9,1159114593
10,1,7,Admin-1 capital,Schaffhausen,,,0,Schaffhausen,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Schaffhausen,CH,,47.7060030907,8.63299852333,4,1,Added missing admin-1 capital. Population from GeoNames.,33863,33863,0,7,7,2658761,,,0,0,7,1159114605
10,1,7,Admin-1 capital,Schwyz,,,0,Schwyz,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Schwyz,CH,,47.0199960424,8.64800160284,4,1,Added missing admin-1 capital. Population from GeoNames.,14177,14177,0,6,6,2658665,,,0,0,9,1159114627
10,1,7,Admin-1 capital,Frauenfeld,,,0,Frauenfeld,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Thurgau,CH,,47.5679971657,9.10800050195,4,1,Added missing admin-1 capital. Population from GeoNames.,21979,21979,0,7,7,2660727,,,0,0,9,1159114649
10,1,7,Admin-1 capital,Altdorf,,,0,Altdorf,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Uri,CH,,46.8790021444,8.6380025837,4,1,Added missing admin-1 capital. Population from GeoNames.,8678,8678,0,5,5,2661780,,,0,0,9,1159114659
10,1,7,Admin-1 capital,Zug,,,0,Zug,0,0,,0,0,Switzerland,CHE,Switzerland,CHE,Zug,CH,,47.1789990305,8.48700056499,4,1,Added missing admin-1 capital. Population from GeoNames.,23435,23435,0,7,7,2657908,,,0,0,8,1159114687
10,1,7,Admin-1 capital,Falun,,,0,Falun,0,0,,0,0,Sweden,SWE,Sweden,SWE,Dalarna,SE,,60.6130020356,15.6470045537,4,1,Added missing admin-1 capital. Population from GeoNames.,36477,36477,0,7,7,2715459,,,0,0,7,1159114705
10,1,7,Admin-1 capital,Nyköping,,,0,Nykoping,0,0,,0,0,Sweden,SWE,Sweden,SWE,Södermanland,SE,,58.7639971778,17.0150045131,4,1,Added missing admin-1 capital. Population from GeoNames.,27582,27582,0,7,7,2687700,,,0,0,7,1159114723
10,1,7,Admin-1 capital,Härnösand,,,0,Harnosand,0,0,,0,0,Sweden,SWE,Sweden,SWE,Västernorrland,SE,,62.6339970391,17.9340036175,4,1,Added missing admin-1 capital. Population from GeoNames.,17016,17016,0,6,6,2707684,,,0,0,9,1159114733
10,1,7,Admin-1 capital,Karlskrona,,,0,Karlskrona,0,0,,0,0,Sweden,SWE,Sweden,SWE,Blekinge,SE,,56.2030021859,15.2960046109,4,1,Added missing admin-1 capital.,35212,35212,0,7,7,2701713,,,0,0,6.7,1159114749
10,1,6,Admin-1 capital,Alba Lulia,,,0,Alba Lulia,0,0,,0,0,Romania,ROU,Romania,ROU,Alba,RO,,46.0770031313,23.5800005868,4,1,Added missing admin-1 capital. Population from GeoNames.,66085,66085,0,8,8,686578,,,0,0,8,1159114767
10,1,6,Admin-1 capital,Bistrița,,,0,Bistrita,0,0,,0,0,Romania,ROU,Romania,ROU,Bistrita-Nasaud,RO,,47.1380040946,24.5130035803,4,1,Added missing admin-1 capital. Population from GeoNames.,81318,81318,0,8,8,684657,,,0,0,8,1159114783
10,1,6,Admin-1 capital,Deva,,,0,Deva,0,0,,0,0,Romania,ROU,Romania,ROU,Hunedoara,RO,,45.8833230424,22.9166735704,4,1,Added missing admin-1 capital. Population from GeoNames.,67802,67802,0,8,8,679452,,,0,0,6.7,1159114801
10,1,6,Admin-1 capital,Zalău,,,0,Zalau,0,0,,0,0,Romania,ROU,Romania,ROU,Salaj,RO,,47.1750030966,23.0630044819,4,1,Added missing admin-1 capital. Population from GeoNames.,63232,63232,0,8,8,662334,,,0,0,8,1159114819
10,1,6,Admin-1 capital,Satu Mare,,,0,Satu Mare,0,0,,0,0,Romania,ROU,Romania,ROU,Satu Mare,RO,,47.7919981635,22.8850024803,4,1,Added missing admin-1 capital. Population from GeoNames.,112490,112490,0,9,9,667873,,,0,0,6,1159114839
10,1,6,Admin-1 capital,Rimnicu Vilcea,,,0,Rimnicu Vilcea,0,0,,0,0,Romania,ROU,Romania,ROU,Vâlcea,RO,,45.1099980449,24.3829986247,4,1,Added missing admin-1 capital. Population from GeoNames.,107558,107558,0,9,9,668872,,,0,0,9,1159114857
10,1,6,Admin-1 capital,Sfintu-Gheorghe,,,0,Sfintu-Gheorghe,0,0,,0,0,Romania,ROU,Romania,ROU,Covasna,RO,,45.8679961114,25.793001481,4,1,Added missing admin-1 capital. Population from GeoNames.,60677,60677,0,8,8,667303,,,0,0,9,1159114867
10,1,6,Admin-1 capital,Miercurea Cuic,,,0,Miercurea Cuic,0,0,,0,0,Romania,ROU,Romania,ROU,Harghita,RO,,46.3609980786,25.5240005117,4,1,Added missing admin-1 capital.,42029,37980,0,7,7,8334612,,,0,0,8,1159114889
10,1,6,Admin-1 capital,Piatra-Neamt,,,0,Piatra-Neamt,0,0,,0,0,Romania,ROU,Romania,ROU,Neamt,RO,,46.9400040547,26.3829965651,4,1,Added missing admin-1 capital. Population from GeoNames.,102688,102688,0,9,9,670889,,,0,0,7,1159114907
10,1,6,Admin-1 capital,Brăila,,,0,Braila,0,0,,0,0,Romania,ROU,Romania,ROU,Braila,RO,,45.2919961459,27.9690035388,4,1,Added missing admin-1 capital. Population from GeoNames.,213569,213569,0,10,10,683902,,,0,0,9,1159114919
10,1,6,Admin-1 capital,Vaslui,,,0,Vaslui,0,0,,0,0,Romania,ROU,Romania,ROU,Vaslui,RO,,46.6333290756,27.7333385907,4,1,Added missing admin-1 capital. Population from GeoNames.,69225,69225,0,8,8,663118,,,0,0,8,1159114937
10,1,6,Admin-1 capital,Salyan,,,0,Salyan,0,0,,0,0,Nepal,NPL,Nepal,NPL,Rapti,NP,,28.3500000369,82.1833025536,4,1,Added missing admin-1 capital.,15000,15000,0,6,6,0,,,0,0,9,1159114955
10,1,5,Admin-1 capital,Mae Hong Son,,,0,Mae Hong Son,0,0,,0,0,Thailand,THA,Thailand,THA,Mae Hong Son,TH,,19.30100405,97.9689966529,4,1,Added missing admin-1 capital. Population from GeoNames.,9109,9109,0,5,5,1152222,,,0,0,8,1159114969
10,1,5,Admin-1 capital,Phangnga,,,0,Phangnga,0,0,,0,0,Thailand,THA,Thailand,THA,Phangnga,TH,,8.4510000858,98.5339985744,4,1,Added missing admin-1 capital. Population from GeoNames.,9676,9676,0,5,5,1151464,,,0,0,8,1159114987
10,1,5,Admin-1 capital,Ranong,,,0,Ranong,0,0,,0,0,Thailand,THA,Thailand,THA,Ranong,TH,,9.96200109451,98.6380025719,4,1,Added missing admin-1 capital. Population from GeoNames.,24561,24561,0,7,7,1150965,,,0,0,7,1159115007
10,1,5,Admin-1 capital,Krabi,,,0,Krabi,0,0,,0,0,Thailand,THA,Thailand,THA,Krabi,TH,,8.05200309702,98.9119986655,4,1,Added missing admin-1 capital. Population from GeoNames.,31219,31219,0,7,7,1152633,,,0,0,9,1159115029
10,1,5,Admin-1 capital,Phatthalung,,,0,Phatthalung,0,0,,0,0,Thailand,THA,Thailand,THA,Phatthalung,TH,,7.61499897978,100.08099956,4,1,Added missing admin-1 capital. Population from GeoNames.,43522,43522,0,7,7,1607779,,,0,0,8,1159115055
10,1,5,Admin-1 capital,Satun,,,0,Satun,0,0,,0,0,Thailand,THA,Thailand,THA,Satun,TH,,6.61670109886,100.066698628,4,1,Added missing admin-1 capital. Population from GeoNames.,34544,34544,0,7,7,1606376,,,0,0,8,1159115073
10,1,5,Admin-1 capital,Lamphun,,,0,Lamphun,0,0,,0,0,Thailand,THA,Thailand,THA,Lamphun,TH,,18.5030011363,99.0739985627,4,1,Added missing admin-1 capital. Population from GeoNames.,14030,14030,0,6,6,1152468,,,0,0,8,1159115095
10,1,5,Admin-1 capital,Kamphaeng Phet,,,0,Kamphaeng Phet,0,0,,0,0,Thailand,THA,Thailand,THA,Kamphaeng Phet,TH,,16.4729970369,99.5290026685,4,1,Added missing admin-1 capital. Population from GeoNames.,58787,58787,0,8,8,1153090,,,0,0,9,1159115115
10,1,5,Admin-1 capital,Phichit,,,0,Phichit,0,0,,0,0,Thailand,THA,Thailand,THA,Phichit,TH,,16.4390040456,100.34900167,4,1,Added missing admin-1 capital. Population from GeoNames.,35760,35760,0,7,7,1607725,,,0,0,8,1159115131
10,1,5,Admin-1 capital,Phetchabun,,,0,Phetchabun,0,0,,0,0,Thailand,THA,Thailand,THA,Phetchabun,TH,,16.4189970712,101.159001653,4,1,Added missing admin-1 capital. Population from GeoNames.,50656,50656,0,8,8,1607737,,,0,0,8,1159115143
10,1,5,Admin-1 capital,Supham Buri,,,0,Supham Buri,0,0,,0,0,Thailand,THA,Thailand,THA,Suphan Buri,TH,,14.4710010468,100.128996606,4,1,Added missing admin-1 capital. Population from GeoNames.,53399,53399,0,8,8,1606033,,,0,0,9,1159115163
10,1,5,Admin-1 capital,Ang Thong,,,0,Ang Thong,0,0,,0,0,Thailand,THA,Thailand,THA,Ang Thong,TH,,14.583303057,100.449999657,4,1,Added missing admin-1 capital. Population from GeoNames.,13738,13738,0,6,6,1621035,,,0,0,8,1159115183
10,1,5,Admin-1 capital,Chainat,,,0,Chainat,0,0,,0,0,Thailand,THA,Thailand,THA,Chai Nat,TH,,15.1790040176,100.125999697,4,1,Added missing admin-1 capital. Population from GeoNames.,15469,15469,0,6,6,1611416,,,0,0,9,1159115203
10,1,5,Admin-1 capital,Nakhon Nayok,,,0,Nakhon Nayok,0,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Nayok,TH,,14.2000020278,101.215998693,4,1,Added missing admin-1 capital. Population from GeoNames.,21309,21309,0,7,7,1608539,,,0,0,9,1159115223
10,1,5,Admin-1 capital,Sing Buri,,,0,Sing Buri,0,0,,0,0,Thailand,THA,Thailand,THA,Sing Buri,TH,,14.8869989993,100.401003586,4,1,Added missing admin-1 capital. Population from GeoNames.,20046,20046,0,7,7,1606270,,,0,0,7,1159115235
10,1,5,Admin-1 capital,Nakhon Pathom,,,0,Nakhon Pathom,0,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Pathom,TH,,13.8179970666,100.063998597,4,1,Added missing admin-1 capital. Population from GeoNames.,117927,117927,0,9,9,1608534,,,0,0,9,1159115261
10,1,5,Admin-1 capital,Prachuap Khiri Khan,,,0,Prachuap Khiri Khan,0,0,,0,0,Thailand,THA,Thailand,THA,Prachuap Khiri Khan,TH,,11.8029960468,99.8000016876,4,1,Added missing admin-1 capital. Population from GeoNames.,33521,33521,0,7,7,1151074,,,0,0,7,1159115287
10,1,5,Admin-1 capital,Samut Sakhon,,,0,Samut Sakhon,0,0,,0,0,Thailand,THA,Thailand,THA,Samut Sakhon,TH,,13.5360000036,100.274004641,4,1,Added missing admin-1 capital. Population from GeoNames.,63498,63498,0,8,8,1606588,,,0,0,9,1159115295
10,1,5,Admin-1 capital,Samut Songkhram,,,0,Samut Songkhram,0,0,,0,0,Thailand,THA,Thailand,THA,Samut Songkhram,TH,,13.4129969926,100.000998636,4,1,Added missing admin-1 capital. Population from GeoNames.,35065,35065,0,7,7,1606586,,,0,0,9,1159115325
10,1,5,Admin-1 capital,Yasothon,,,0,Yasothon,0,0,,0,0,Thailand,THA,Thailand,THA,Yasothon,TH,,15.7879981151,104.150997677,4,1,Added missing admin-1 capital. Population from GeoNames.,21643,21643,0,7,7,1604769,,,0,0,7,1159115345
10,1,5,Admin-1 capital,Chachoengsao,,,0,Chachoengsao,0,0,,0,0,Thailand,THA,Thailand,THA,Chachoengsao,TH,,13.6790010529,101.076003654,4,1,Added missing admin-1 capital. Population from GeoNames.,49741,49741,0,7,7,1611439,,,0,0,9,1159115365
10,1,5,Admin-1 capital,Trat,,,0,Trat,0,0,,0,0,Thailand,THA,Thailand,THA,Trat,TH,,12.2370030894,102.509001624,4,1,Added missing admin-1 capital. Population from GeoNames.,21590,21590,0,7,7,1605279,,,0,0,8,1159115385
10,1,5,Admin-1 capital,Kalasin,,,0,Kalasin,0,0,,0,0,Thailand,THA,Thailand,THA,Kalasin,TH,,16.4279970655,103.509000677,4,1,Added missing admin-1 capital. Population from GeoNames.,55102,55102,0,8,8,1610469,,,0,0,9,1159115405
10,1,5,Admin-1 capital,Maha Sarakham,,,0,Maha Sarakham,0,0,,0,0,Thailand,THA,Thailand,THA,Maha Sarakham,TH,,16.1839980293,103.298004543,4,1,Added missing admin-1 capital. Population from GeoNames.,51584,51584,0,8,8,1608900,,,0,0,8,1159115425
10,1,5,Admin-1 capital,Roi Et,,,0,Roi Et,0,0,,0,0,Thailand,THA,Thailand,THA,Roi Et,TH,,16.0509959992,103.654998635,4,1,Added missing admin-1 capital. Population from GeoNames.,39328,39328,0,7,7,1607001,,,0,0,8,1159115449
10,1,5,Admin-1 capital,Pattani,,,0,Pattani,0,0,,0,0,Thailand,THA,Thailand,THA,Pattani,TH,,6.86400302337,101.25000062,4,1,Added missing admin-1 capital. Population from GeoNames.,150000,43631,0,9,7,1607978,,,0,0,9,1159115473
10,1,8,Admin-1 capital,Piggs Peak,,,0,Piggs Peak,0,0,,0,0,Swaziland,SWZ,Swaziland,SWZ,Hhohho,SZ,,-25.9610039877,31.2470014957,4,1,Added missing admin-1 capital. Population from GeoNames.,5750,5750,0,5,5,934881,,,0,0,9,1159115493
10,1,8,Admin-1 capital,Siteki,,,0,Siteki,0,0,,0,0,Swaziland,SWZ,Swaziland,SWZ,Lubombo,SZ,,-26.4549960436,31.9519986213,4,1,Added missing admin-1 capital. Population from GeoNames.,6152,6152,0,5,5,934851,,,0,0,9,1159115523
10,1,8,Admin-1 capital,Manzini,,,0,Manzini,0,0,,0,0,Swaziland,SWZ,Swaziland,SWZ,Manzini,SZ,,-26.4950010563,31.3880044953,4,1,Added missing admin-1 capital. Population from GeoNames.,110537,110537,0,9,9,934995,,,0,0,9,1159115543
10,1,8,Admin-1 capital,Hlatikulu,,,0,Hlatikulu,0,0,,0,0,Swaziland,SWZ,Swaziland,SWZ,Shiselweni,SZ,,-26.9999999269,31.4166965486,4,1,Added missing admin-1 capital. Population from GeoNames.,2748,2748,0,4,4,935081,,,0,0,7,1159115561
10,1,8,Admin-1 capital,Somoto,,,0,Somoto,0,0,,0,0,Nicaragua,NIC,Nicaragua,NIC,Madriz,NI,,13.4759971182,-86.5829965925,4,1,Added missing admin-1 capital. Population from GeoNames.,20316,20316,0,7,7,3616232,,,0,0,9,1159115583
10,1,8,Admin-1 capital,Ocotal,,,0,Ocotal,0,0,,0,0,Nicaragua,NIC,Nicaragua,NIC,Nueva Segovia,NI,,13.6299960459,-86.4729986113,4,1,Added missing admin-1 capital. Population from GeoNames.,33928,33928,0,7,7,3617448,,,0,0,9,1159115603
10,1,6,Admin-1 capital,Aveiro,,,0,Aveiro,0,0,,0,0,Portugal,PRT,Portugal,PRT,Aveiro,PT,,40.6410031052,-8.65099753409,4,1,Added missing admin-1 capital. Population from GeoNames.,54162,54162,0,8,8,2742611,,,0,0,7,1159115621
10,1,6,Admin-1 capital,Leiria,,,0,Leiria,0,0,,0,0,Portugal,PRT,Portugal,PRT,Leiria,PT,,39.7389960285,-8.80499646187,4,1,Added missing admin-1 capital. Population from GeoNames.,45112,45112,0,7,7,2267095,,,0,0,7,1159115639
10,1,6,Admin-1 capital,Viana Do Castelo,,,0,Viana Do Castelo,0,0,,0,0,Portugal,PRT,Portugal,PRT,Viana do Castelo,PT,,41.6962351427,-8.84413748436,4,1,Added missing admin-1 capital. Population from GeoNames.,15555,15555,0,6,6,2732773,,,0,0,8,1159115665
10,1,3,Admin-1 capital,Mérida,,,0,Merida,0,0,,0,0,Kingdom of Spain,ESP,Spain,ESP,Extremadura,ES,,38.9120040184,-6.33799751231,4,1,Added missing admin-1 capital. Population from GeoNames.,52423,52423,0,8,8,2513917,,,0,0,7,1159115685
10,1,6,Admin-1 capital,Beja,,,0,Beja,0,0,,0,0,Portugal,PRT,Portugal,PRT,Beja,PT,,38.0140021427,-7.86300241019,4,1,Added missing admin-1 capital. Population from GeoNames.,35854,21658,0,7,7,2270985,,,0,0,7,1159115703
10,1,6,Admin-1 capital,Évora,,,0,Evora,0,0,,0,0,Portugal,PRT,Portugal,PRT,Évora,PT,,38.5599961147,-7.9059955613,4,1,Added missing admin-1 capital. Population from GeoNames.,55620,55620,0,8,8,2268406,,,0,0,6.1,1159115725
10,1,6,Admin-1 capital,Portalegre,,,0,Portalegre,0,0,,0,0,Portugal,PRT,Portugal,PRT,Portalegre,PT,,39.2900041095,-7.42300154937,4,1,Added missing admin-1 capital. Population from GeoNames.,15581,15581,0,6,6,2264508,,,0,0,8,1159115745
10,1,6,Admin-1 capital,Santarém,,,1,Santarem,0,0,,0,0,Portugal,PRT,Portugal,PRT,Santarém,PT,,39.2310000834,-8.68200255248,4,1,Added missing admin-1 capital. Population from GeoNames.,29385,29385,0,7,7,2263480,,,0,0,6.1,1159115765
10,1,6,Admin-1 capital,Bragança,,,0,Braganca,0,0,,0,0,Portugal,PRT,Portugal,PRT,Bragança,PT,,41.8079970142,-6.75500342578,4,1,Added missing admin-1 capital. Population from GeoNames.,34375,34375,0,7,7,2742027,,,0,0,7,1159115789
10,1,6,Admin-1 capital,Castelo Branco,,,0,Castelo Branco,0,0,,0,0,Portugal,PRT,Portugal,PRT,Castelo Branco,PT,,39.8109961483,-7.4879995591,4,1,Added missing admin-1 capital. Population from GeoNames.,33479,33479,0,7,7,2269514,,,0,0,7,1159115809
10,1,6,Admin-1 capital,Guarda,,,0,Guarda,0,0,,0,0,Portugal,PRT,Portugal,PRT,Guarda,PT,,40.5410041432,-7.26200051152,4,1,Added missing admin-1 capital. Population from GeoNames.,32111,32111,0,7,7,2738785,,,0,0,7,1159115829
10,1,6,Admin-1 capital,Viseu,,,0,Viseu,0,0,,0,0,Portugal,PRT,Portugal,PRT,Viseu,PT,,40.656996108,-7.91000043134,4,1,Added missing admin-1 capital. Population from GeoNames.,26364,26364,0,7,7,2732265,,,0,0,7,1159115849
10,1,6,Admin-1 capital,Vila Real,,,0,Vila Real,0,0,,0,0,Portugal,PRT,Portugal,PRT,Vila Real,PT,,41.2939981493,-7.73700249014,4,1,Added missing admin-1 capital. Population from GeoNames.,17001,17001,0,6,6,2732438,,,0,0,7.7,1159115855
10,1,8,Admin-1 capital,Fatick,,,0,Fatick,0,0,,0,0,Senegal,SEN,Senegal,SEN,Fatick,SN,,14.3440021019,-16.4159995209,4,1,Added missing admin-1 capital. Population from GeoNames.,24243,24243,0,7,7,2251911,,,0,0,7,1159115869
10,1,5,Admin-1 capital,An Nabk,Qurayyat,,0,An Nabk,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Al Jawf,SA,,31.3333020458,37.3332965345,4,1,Added missing admin-1 capital.,10000,5000,0,5,4,-1,,,0,0,7,1159115897
10,1,8,Admin-1 capital,Assen,,,0,Assen,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Drenthe,NL,,53.0000010924,6.55000258464,4,1,Added missing admin-1 capital. Population from GeoNames.,62237,62237,0,8,8,2759633,,,0,0,8,1159115923
10,1,8,Admin-1 capital,Arnhem,,,0,Arnhem,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Gelderland,NL,,51.9879960345,5.92299956246,4,1,Added missing admin-1 capital. Population from GeoNames.,141674,141674,0,9,9,2759661,,,0,0,7,1159115945
10,1,8,Admin-1 capital,Maastricht,,,0,Maastricht,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Limburg,NL,,50.8529970672,5.67700247661,4,1,Added missing admin-1 capital. Population from GeoNames.,122378,122378,0,9,9,2751283,,,0,0,9,1159115953
10,1,8,Admin-1 capital,Zwolle,,,0,Zwolle,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Overijssel,NL,,52.5240000889,6.09699652852,4,1,Added missing admin-1 capital. Population from GeoNames.,111805,111805,0,9,9,2743477,,,0,0,7,1159115983
10,1,8,Admin-1 capital,Middelburg,,,0,Middelburg,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Zeeland,NL,,51.5019961773,3.60999954067,4,1,Added missing admin-1 capital. Population from GeoNames.,46485,46485,0,7,7,2750896,,,0,0,7,1159116007
10,1,8,Admin-1 capital,'s-Hertogenbosch,,,0,'s-Hertogenbosch,0,0,,0,0,Kingdom of the Netherlands,NLD,Netherlands,NLD,Noord-Brabant,NL,,51.6833371427,5.31666048481,4,1,Added missing admin-1 capital. Population from GeoNames.,134520,134520,0,9,9,2747351,,,0,0,9,1159116023
10,1,7,Admin-1 capital,Arendal,,,0,Arendal,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Aust-Agder,NO,,58.4647560555,8.76600055346,4,1,Added missing admin-1 capital. Population from GeoNames.,30916,30916,0,7,7,3162955,,,0,0,7,1159116047
10,1,7,Admin-1 capital,Vossavangen,,,0,Vossavangen,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Hordaland,NO,,60.6300031648,6.44100346283,4,1,Added missing admin-1 capital. Population from GeoNames.,5571,5571,0,5,5,3131329,,,0,0,6.1,1159116055
10,1,7,Admin-1 capital,Leikanger,Systrond,Hermansverk,0,Leikanger,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Sogn og Fjordane,NO,,61.1832961245,6.84999947075,4,1,Added missing admin-1 capital. Population from GeoNames.,1965,1965,0,3,3,3152884,,,0,0,7,1159116077
10,1,7,Admin-1 capital,Bærum,,,1,Baerum,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Akershus,NO,,59.9134860597,11.3472365136,40,1,Added missing admin-1 capital.,113659,113659,0,9,9,3162212,,,0,0,7,1159116103
10,1,7,Admin-1 capital,Hamar,,,0,Hamar,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Hedmark,NO,,60.8200020697,11.0690015561,4,1,Added missing admin-1 capital. Population from GeoNames.,29479,29479,0,7,7,3154084,,,0,0,6.1,1159116127
10,1,7,Admin-1 capital,Tønsberg,,,1,Tonsberg,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Vestfold,NO,,59.2640010895,10.4210014708,4,1,Added missing admin-1 capital. Population from GeoNames.,38914,38914,0,7,7,3134331,,,0,0,7,1159116137
10,1,6,Admin-1 capital,Baglung,,,0,Baglung,0,0,,0,0,Nepal,NPL,Nepal,NPL,Dhawalagiri,NP,,28.2666960593,83.5832976202,4,1,Added missing admin-1 capital. Population from GeoNames.,23296,23296,0,7,7,1283711,,,0,0,9,1159116171
10,1,6,Admin-1 capital,Jumla,,,0,Jumla,0,0,,0,0,Nepal,NPL,Nepal,NPL,Karnali,NP,,29.2500001278,82.2167016241,4,1,Added missing admin-1 capital. Population from GeoNames.,9073,9073,0,5,5,1283285,,,0,0,7,1159116187
10,1,6,Admin-1 capital,Bhairawa,,,0,Bhairawa,0,0,,0,0,Nepal,NPL,Nepal,NPL,Lumbini,NP,,27.5333040891,83.3832995306,4,1,Added missing admin-1 capital. Population from GeoNames.,63367,63367,0,8,8,1283621,,,0,0,7,1159116209
10,1,6,Admin-1 capital,Dandeldhura,,,0,Dandeldhura,0,0,,0,0,Nepal,NPL,Nepal,NPL,Mahakali,NP,,29.3000041597,80.6000045474,4,1,Added missing admin-1 capital. Population from GeoNames.,19014,19014,0,6,6,1283499,,,0,0,9,1159116225
10,1,6,Admin-1 capital,Dhangarhi,,,0,Dhangarhi,0,0,,0,0,Nepal,NPL,Nepal,NPL,Achham,NP,,28.69499706,80.5930026028,4,1,Added missing admin-1 capital. Population from GeoNames.,92294,92294,0,8,8,1283467,,,0,0,7,1159116251
